index,id,kind,phase,strength,owner,applies_to,summary,internal_spec_line
5590,rule.24.Linkage-DefaultImpl-Internal,formal-rule,lowering,required,spec.symbols,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Assigns internal linkage to default implementations for private methods.,93516
5591,rule.24.Linkage-PanicSym,formal-rule,lowering,required,spec.symbols,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Assigns internal linkage to the generated panic symbol.,93532
5592,rule.24.Linkage-BuiltinModalSym,formal-rule,lowering,required,spec.symbols,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Assigns internal linkage to generated built-in modal procedure symbols.,93548
5593,rule.24.Linkage-BuiltinSym,formal-rule,lowering,required,spec.symbols,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Assigns internal linkage to generated built-in method symbols.,93564
5594,rule.24.Linkage-EntrySym,formal-rule,lowering,required,spec.symbols,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Assigns external linkage to the generated program entry symbol.,93580
5595,def.24.GlobalsJudg,formal-definition,lowering,required,spec.initialization,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage","Defines the static global, module init/deinit, literal emission, and init panic handling judgment family.",93600
5596,def.24.ConstInitJudg,formal-definition,lowering,required,spec.initialization,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Defines the constant-initializer judgment family.,93613
5597,def.24.ConstInitLiteral,formal-definition,lowering,required,spec.initialization,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Defines constant initialization of literal expressions through constant encoding.,93626
5598,def.24.StaticName,formal-definition,lowering,required,spec.initialization,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Defines static binding name extraction for simple identifier-pattern statics.,93639
5599,def.24.StaticBindTypes,formal-definition,lowering,required,spec.initialization,"compiler.lowering, compiler.binding, compiler.backend, oracle.reference-model, oracle.coverage",Defines static binding type maps from pattern binding against the binding type.,93654
5600,def.24.StaticBindList,formal-definition,lowering,required,spec.initialization,"compiler.lowering, compiler.binding, compiler.backend, oracle.reference-model, oracle.coverage",Defines ordered static binding names from pattern names.,93667
5601,def.24.StaticBinding,formal-definition,lowering,required,spec.initialization,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Defines generated static-binding items for individual names in multi-binding static declarations.,93680
5602,def.24.StaticSym,formal-definition,lowering,required,spec.initialization,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Defines static symbol selection for single-name statics and generated multi-binding statics.,93693
5603,rule.24.Emit-Static-Const,formal-rule,lowering,required,spec.initialization,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Emits a constant global for a let static with a simple name and constant-initializable initializer.,93708
5604,rule.24.Emit-Static-Init,formal-rule,lowering,required,spec.initialization,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Emits zeroed storage for a simple-name var static or non-constant let static initializer.,93724
5605,rule.24.Emit-Static-Multi,formal-rule,lowering,required,spec.initialization,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Emits zeroed globals for each generated binding of a multi-binding static declaration.,93740
5606,def.24.InitSym,formal-definition,lowering,required,spec.initialization,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Defines generated module initialization symbols.,93756
5607,rule.24.InitFn,formal-rule,lowering,required,spec.initialization,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Resolves a module initialization function to its initialization symbol.,93769
5608,def.24.DeinitSym,formal-definition,lowering,required,spec.initialization,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Defines generated module deinitialization symbols.,93785
5609,rule.24.DeinitFn,formal-rule,lowering,required,spec.initialization,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Resolves a module deinitialization function to its deinitialization symbol.,93798
5610,def.24.StaticItems,formal-definition,lowering,required,spec.initialization,"compiler.lowering, compiler.binding, compiler.backend, oracle.reference-model, oracle.coverage",Defines the static declarations contained in an AST module.,93814
5611,def.24.StaticItemOf,formal-definition,lowering,required,spec.initialization,"compiler.lowering, compiler.binding, compiler.backend, oracle.reference-model, oracle.coverage",Defines unique static declaration lookup by module path and binding name.,93827
5612,def.24.StaticSymPath,formal-definition,lowering,required,spec.initialization,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Defines static symbol lookup by module path and binding name.,93840
5613,def.24.StaticAddr,formal-definition,lowering,required,spec.initialization,"compiler.lowering, compiler.runtime, compiler.backend, oracle.reference-model, oracle.coverage",Defines static address lookup through static symbols and symbol addresses.,93853
5614,req.24.HostedStaticAddrSessionInterpretation,semantic-requirement,runtime,required,spec.initialization,"compiler.runtime, compiler.ffi, oracle.reference-model, oracle.coverage",Requires hosted-library session execution to reinterpret static symbol addresses session-locally for hosted state symbols.,93866
5615,def.24.AddrOfSym,formal-definition,runtime,required,spec.initialization,"compiler.runtime, compiler.backend, oracle.reference-model, oracle.coverage",Declares the symbol-to-address relation used by static storage and runtime state.,93879
5616,def.24.StaticType,formal-definition,lowering,required,spec.initialization,"compiler.lowering, compiler.binding, compiler.backend, oracle.reference-model, oracle.coverage",Defines static binding type lookup by module path and binding name.,93892
5617,def.24.StaticBindInfo,formal-definition,lowering,required,spec.initialization,"compiler.lowering, compiler.binding, compiler.backend, oracle.reference-model, oracle.coverage","Defines static binding responsibility, movement, mutability, and type binding information.",93905
5618,def.24.SeqIRList,formal-definition,lowering,required,spec.initialization,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Defines sequential composition of a list of IR fragments.,93918
5619,def.24.StaticStoreIR,formal-definition,lowering,required,spec.initialization,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Defines IR generation for storing matched static initializer bindings into static globals.,93932
5620,rule.24.Lower-StaticInit-Item,formal-rule,lowering,required,spec.initialization,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage","Lowers one static initializer by evaluating its initializer, matching the pattern, storing bindings, and checking init panic state.",93946
5621,rule.24.Lower-StaticInitItems-Empty,formal-rule,lowering,required,spec.initialization,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Lowers an empty static-initializer item list to empty IR.,93962
5622,rule.24.Lower-StaticInitItems-Cons,formal-rule,lowering,required,spec.initialization,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Lowers a non-empty static-initializer item list by sequencing the first lowered item with the rest.,93977
5623,rule.24.Lower-StaticInit,formal-rule,lowering,required,spec.initialization,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Lowers module static initialization from the module's static items.,93993
5624,rule.24.InitCallIR,formal-rule,lowering,required,spec.initialization,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Lowers a module init call to a call through the init symbol followed by panic checking.,94009
5625,def.24.Rev,formal-definition,lowering,required,spec.initialization,"compiler.lowering, oracle.reference-model, oracle.coverage",Defines list reversal used by static deinitialization ordering.,94025
5626,rule.24.Lower-StaticDeinitNames-Empty,formal-rule,lowering,required,spec.initialization,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Lowers an empty static deinit-name list to empty IR.,94039
5627,rule.24.Lower-StaticDeinitNames-Cons-Resp,formal-rule,lowering,required,spec.initialization,"compiler.lowering, compiler.backend, compiler.cleanup, oracle.reference-model, oracle.coverage",Lowers a responsible static binding deinitialization by loading and dropping it before the remaining names.,94054
5628,rule.24.Lower-StaticDeinitNames-Cons-NoResp,formal-rule,lowering,required,spec.initialization,"compiler.lowering, compiler.backend, compiler.cleanup, oracle.reference-model, oracle.coverage",Skips static deinitialization for a non-responsible static binding and continues with the remaining names.,94070
5629,rule.24.Lower-StaticDeinit-Item,formal-rule,lowering,required,spec.initialization,"compiler.lowering, compiler.backend, compiler.cleanup, oracle.reference-model, oracle.coverage",Lowers one static declaration's deinitialization by processing its binding names in reverse order.,94086
5630,rule.24.Lower-StaticDeinitItems-Empty,formal-rule,lowering,required,spec.initialization,"compiler.lowering, compiler.backend, compiler.cleanup, oracle.reference-model, oracle.coverage",Lowers an empty static-deinitializer item list to empty IR.,94102
5631,rule.24.Lower-StaticDeinitItems-Cons,formal-rule,lowering,required,spec.initialization,"compiler.lowering, compiler.backend, compiler.cleanup, oracle.reference-model, oracle.coverage",Lowers a non-empty static-deinitializer item list by sequencing the first item with the rest.,94117
5632,rule.24.Lower-StaticDeinit,formal-rule,lowering,required,spec.initialization,"compiler.lowering, compiler.backend, compiler.cleanup, oracle.reference-model, oracle.coverage",Lowers module static deinitialization by processing module static items in reverse order.,94133
5633,rule.24.DeinitCallIR,formal-rule,lowering,required,spec.initialization,"compiler.lowering, compiler.backend, compiler.cleanup, oracle.reference-model, oracle.coverage",Lowers a module deinit call to a call through the deinit symbol followed by panic checking.,94149
5634,def.24.HostedStateAddressDefinitions,formal-definition,runtime,required,spec.initialization,"compiler.runtime, compiler.ffi, oracle.reference-model, oracle.coverage","Defines session-local addresses, session panic records, and session panic-record initialization.",94165
5635,def.24.LibraryStateSymbolDefinitions,formal-definition,runtime,required,spec.initialization,"compiler.runtime, compiler.ffi, oracle.reference-model, oracle.coverage","Defines hosted, shared-library, raw-export, and raw-library state symbol classification.",94180
5636,def.24.HostedStateJudg,formal-definition,runtime,required,spec.initialization,"compiler.runtime, compiler.ffi, oracle.reference-model, oracle.coverage",Defines hosted session state initialization and destruction judgments.,94196
5637,req.24.SessionStateInitDefinesHostedCells,semantic-requirement,runtime,required,spec.initialization,"compiler.runtime, compiler.ffi, oracle.reference-model, oracle.coverage",Requires session state initialization to define every hosted state cell with the contents emitted by global templates.,94209
5638,req.24.SessionStateDestroyRemovesHostedCells,semantic-requirement,runtime,required,spec.initialization,"compiler.runtime, compiler.ffi, oracle.reference-model, oracle.coverage",Requires session state destruction to make hosted state cells no longer live.,94222
5639,req.24.HostedLibraryStateAddressInterpretation,semantic-requirement,runtime,required,spec.initialization,"compiler.runtime, compiler.ffi, oracle.reference-model, oracle.coverage",Requires hosted-library state and panic records to be interpreted through hosted sessions or loaded images depending on dynamic extent.,94235
