index,id,kind,phase,strength,owner,applies_to,summary,internal_spec_line
4841,ast.21.CompositionEvaluationOrder,formal-definition,ast,required,spec.async,"compiler.ast, compiler.lowering, oracle.reference-model, oracle.coverage","Defines race arm expression extraction and left-to-right child evaluation order for sync, race, and all.",80629
4842,rule.21.T-Loop-Iter-Async,formal-rule,semantic-analysis,required,spec.async,"compiler.typecheck, compiler.async, oracle.reference-model, oracle.coverage",Types async iteration over an async iterator with unit input and compatible error type.,80655
4843,rule.21.Loop-Async-Err,formal-rule,diagnostics,required,spec.async,"compiler.diagnostics, compiler.typecheck, oracle.expected-diagnostics, oracle.coverage",Emits an async iteration diagnostic when the enclosing return is not async or the iterator input type is not unit.,80677
4844,requirement.21.ManualSteppingRequirement,semantic-requirement,semantic-analysis,required,spec.async,"compiler.typecheck, compiler.async, oracle.reference-model, oracle.coverage","Permits manual stepping by modal-state inspection and resume, and requires it when an async value has non-unit input.",80695
4845,def.21.SyncYieldContainment,formal-definition,semantic-analysis,required,spec.async,"compiler.typecheck, oracle.reference-model, oracle.coverage",Defines detection of yield and yield from expressions inside a sync operand.,80710
4846,rule.21.Sync-Yield-Err,formal-rule,diagnostics,required,spec.async,"compiler.diagnostics, compiler.typecheck, oracle.expected-diagnostics, oracle.coverage",Rejects yield inside sync expressions.,80726
4847,rule.21.Sync-YieldFrom-Err,formal-rule,diagnostics,required,spec.async,"compiler.diagnostics, compiler.typecheck, oracle.expected-diagnostics, oracle.coverage",Rejects yield from inside sync expressions.,80744
4848,rule.21.T-Sync,formal-rule,semantic-analysis,required,spec.async,"compiler.typecheck, compiler.async, oracle.reference-model, oracle.coverage",Types sync in non-async contexts for async operands with unit output and unit input as a union of result and error.,80762
4849,rule.21.Sync-Async-Context-Err,formal-rule,diagnostics,required,spec.async,"compiler.diagnostics, compiler.typecheck, oracle.expected-diagnostics, oracle.coverage",Rejects sync inside async-returning procedures.,80780
4850,rule.21.Sync-Out-Err,formal-rule,diagnostics,required,spec.async,"compiler.diagnostics, compiler.typecheck, oracle.expected-diagnostics, oracle.coverage",Rejects sync operands that are not async or have non-unit output.,80798
4851,rule.21.Sync-In-Err,formal-rule,diagnostics,required,spec.async,"compiler.diagnostics, compiler.typecheck, oracle.expected-diagnostics, oracle.coverage",Rejects sync operands with non-unit input.,80817
4852,def.21.RaceMode,formal-definition,semantic-analysis,required,spec.async,"compiler.typecheck, compiler.async, oracle.reference-model, oracle.coverage","Defines race mode from all-return handlers, all-yield handlers, or mixed invalid handlers.",80837
4853,rule.21.T-Race,formal-rule,semantic-analysis,required,spec.async,"compiler.typecheck, compiler.async, oracle.reference-model, oracle.coverage",Types return-mode race expressions as a union of common handler result type and operand errors.,80855
4854,rule.21.T-Race-Stream,formal-rule,semantic-analysis,required,spec.async,"compiler.typecheck, compiler.async, oracle.reference-model, oracle.coverage",Types streaming race expressions as a Stream of common yield handler result type and operand error union.,80876
4855,rule.21.Race-Arity-Err,formal-rule,diagnostics,required,spec.async,"compiler.diagnostics, compiler.typecheck, oracle.expected-diagnostics, oracle.coverage",Rejects race expressions with fewer than two arms.,80897
4856,rule.21.Race-Handler-Mix-Err,formal-rule,diagnostics,required,spec.async,"compiler.diagnostics, compiler.typecheck, oracle.expected-diagnostics, oracle.coverage",Rejects race expressions with mixed return and yield handlers.,80915
4857,rule.21.Race-Operand-Out-Err,formal-rule,diagnostics,required,spec.async,"compiler.diagnostics, compiler.typecheck, oracle.expected-diagnostics, oracle.coverage",Rejects return-mode race operands with non-unit output.,80933
4858,rule.21.Race-Operand-Err,formal-rule,diagnostics,required,spec.async,"compiler.diagnostics, compiler.typecheck, oracle.expected-diagnostics, oracle.coverage",Rejects return-mode race operands that are not async with unit output and unit input.,80952
4859,rule.21.Race-Stream-Operand-Err,formal-rule,diagnostics,required,spec.async,"compiler.diagnostics, compiler.typecheck, oracle.expected-diagnostics, oracle.coverage",Rejects streaming race operands that are not async with unit input.,80971
4860,rule.21.Race-Handler-Type-Err,formal-rule,diagnostics,required,spec.async,"compiler.diagnostics, compiler.typecheck, oracle.expected-diagnostics, oracle.coverage",Rejects return-mode race expressions whose handlers do not have a common type.,80990
4861,rule.21.Race-Stream-Handler-Type-Err,formal-rule,diagnostics,required,spec.async,"compiler.diagnostics, compiler.typecheck, oracle.expected-diagnostics, oracle.coverage",Rejects streaming race expressions whose yield handlers do not have a common type.,81011
4862,rule.21.T-All,formal-rule,semantic-analysis,required,spec.async,"compiler.typecheck, compiler.async, oracle.reference-model, oracle.coverage",Types all expressions as a union of result tuple and operand error types for async operands with unit output and unit input.,81034
4863,rule.21.All-Out-Err,formal-rule,diagnostics,required,spec.async,"compiler.diagnostics, compiler.typecheck, oracle.expected-diagnostics, oracle.coverage",Rejects all operands that are not async or have non-unit output.,81053
4864,rule.21.All-In-Err,formal-rule,diagnostics,required,spec.async,"compiler.diagnostics, compiler.typecheck, oracle.expected-diagnostics, oracle.coverage",Rejects all operands with non-unit input.,81071
4865,def.21.UntilType,formal-definition,semantic-analysis,required,spec.async,"compiler.typecheck, compiler.async, oracle.reference-model, oracle.coverage",Defines the source-specified type of until on shared values.,81089
4866,def.21.AsyncCombinatorTypes,formal-definition,semantic-analysis,required,spec.async,"compiler.typecheck, compiler.async, oracle.reference-model, oracle.coverage","Defines the source typing signatures for async combinators map, filter, take, fold, and chain.",81106
4867,requirement.21.AsyncCombinatorMemberLookup,semantic-requirement,semantic-analysis,required,spec.async,"compiler.typecheck, compiler.async, oracle.reference-model, oracle.coverage","Requires async combinator method calls to be derived through built-in modal member lookup on Async, including aliases normalized via AsyncSig, not ad hoc method-call exceptions.",81127
4868,rule.21.T-Async-Map,formal-rule,semantic-analysis,required,spec.async,"compiler.typecheck, compiler.async, oracle.reference-model, oracle.coverage","Types async map method calls by transforming Out while preserving In, Result, and E.",81142
4869,rule.21.T-Async-Filter,formal-rule,semantic-analysis,required,spec.async,"compiler.typecheck, compiler.async, oracle.reference-model, oracle.coverage",Types async filter method calls on unit-input unit-result async streams.,81160
4870,rule.21.T-Async-Take,formal-rule,semantic-analysis,required,spec.async,"compiler.typecheck, compiler.async, oracle.reference-model, oracle.coverage",Types async take method calls on unit-input unit-result async streams with usize count.,81178
4871,rule.21.T-Async-Fold,formal-rule,semantic-analysis,required,spec.async,"compiler.typecheck, compiler.async, oracle.reference-model, oracle.coverage",Types async fold method calls as futures of the accumulator type.,81196
4872,rule.21.T-Async-Chain,formal-rule,semantic-analysis,required,spec.async,"compiler.typecheck, compiler.async, oracle.reference-model, oracle.coverage",Types async chain method calls over futures preserving the error type.,81214
4873,requirement.21.AsyncIterationRuntimeSemantics,semantic-requirement,runtime,required,spec.async,"runtime.evaluator, compiler.async, oracle.reference-model, oracle.coverage","Defines async iteration runtime behavior over suspended, completed, and failed async states.",81234
4874,requirement.21.ManualSteppingRuntimeSemantics,semantic-requirement,runtime,required,spec.async,"runtime.evaluator, compiler.async, oracle.reference-model, oracle.coverage",Defines manual stepping as inspecting async modal state and invoking resume on suspended async values.,81252
4875,requirement.21.SyncRuntimeSemantics,semantic-requirement,runtime,required,spec.async,"runtime.evaluator, compiler.async, oracle.reference-model, oracle.coverage","Defines sync evaluation by repeatedly resuming unit-output suspended async values, returning completed values, or returning failed error union values.",81265
4876,def.21.SyncStepSignature,formal-definition,runtime,required,spec.async,"runtime.evaluator, compiler.async, oracle.reference-model, oracle.coverage",Defines the SyncStep relation signature.,81285
4877,rule.21.SyncStep-Suspended,formal-rule,runtime,required,spec.async,"runtime.evaluator, compiler.async, oracle.reference-model, oracle.coverage",Steps a suspended unit-output async value by resuming it with unit input.,81300
4878,rule.21.EvalSigma-Sync-Suspended,formal-rule,runtime,required,spec.async,"runtime.evaluator, compiler.async, oracle.reference-model, oracle.coverage",Evaluates sync of a suspended async by stepping and recursively evaluating sync on the stepped value.,81318
4879,rule.21.EvalSigma-Sync-Completed,formal-rule,runtime,required,spec.async,"runtime.evaluator, compiler.async, oracle.reference-model, oracle.coverage",Evaluates sync of a completed async value to its completed value.,81337
4880,rule.21.EvalSigma-Sync-Failed,formal-rule,runtime,required,spec.async,"runtime.evaluator, compiler.async, oracle.reference-model, oracle.coverage",Evaluates sync of a failed async value to its error value.,81355
4881,requirement.21.RaceReturnRuntimeSemantics,semantic-requirement,runtime,required,spec.async,"runtime.evaluator, compiler.async, oracle.reference-model, oracle.coverage","Defines return-mode race evaluation by initiating arms concurrently, selecting completion or failure, cancelling remaining arms, and producing handler or error value.",81373
4882,requirement.21.RaceStreamingRuntimeSemantics,semantic-requirement,runtime,required,spec.async,"runtime.evaluator, compiler.async, oracle.reference-model, oracle.coverage","Defines streaming race evaluation over yielded arm outputs, completed arms, all-complete stream completion, and failure propagation with cancellation.",81391
4883,def.21.RaceSelectionAndState,formal-definition,runtime,required,spec.async,"runtime.evaluator, compiler.async, oracle.reference-model, oracle.coverage","Defines ready-arm selection relations, race state, and race initialization signature.",81412
4884,rule.21.InitRace,formal-rule,runtime,required,spec.async,"runtime.evaluator, compiler.async, oracle.reference-model, oracle.coverage",Initializes race state by evaluating arm expressions left-to-right and storing active async values with the race mode.,81442
4885,def.21.RaceStepReturnSignature,formal-definition,runtime,required,spec.async,"runtime.evaluator, compiler.async, oracle.reference-model, oracle.coverage",Defines the RaceStepReturn relation signature.,81461
